TORNTPHARM.NS,Torrent Pharmaceuticals Limited,NSE
VESUVIUS.NS,Vesuvius India Limited,NSE
DHFL.NS,Dewan Housing Finance Corporation Limited,NSE
APTECHT.NS,Aptech Limited,NSE
NATNLSTEEL.NS,National Steel And Agro Industries Limited,NSE
UNIONBANK.NS,Union Bank of India,NSE
OFSS.NS,Oracle Financial Services Software Limited,NSE
HEXAWARE.NS,Hexaware Technologies Limited,NSE
TIMESGTY.NS,Times Guaranty Limited,NSE
SURANAT&P.NS,Surana Telecom and Power Limited,NSE
PNB.NS,Punjab National Bank,NSE
PONNIERODE.NS,Ponni Sugars (Erode) Limited,NSE
GOLDINFRA.NS,Goldstone Infratech Limited,NSE
ASAL.NS,Automotive Stampings and Assemblies Limited,NSE
BHARTIARTL.NS,Bharti Airtel Limited,NSE
ESSELPACK.NS,Essel Propack Limited,NSE
KRBL.NS,KRBL Limited,NSE
TCI.NS,Transport Corporation of India Limited,NSE
MARKSANS.NS,Marksans Pharma Limited,NSE
MPSLTD.NS,MPS Limited,NSE
HITECHGEAR.NS,The Hi-Tech Gears Limited,NSE
JINDALPOLY.NS,Jindal Poly Films Limited,NSE
FRL.NS,Future Retail Limited,NSE
BLUEBLENDS.NS,Blue Blends (I) Limited,NSE
ENTEGRA.NS,Entegra Limited,NSE
TODAYS.NS,Todays Writing Instruments Limited,NSE
MCDOWELL-N.NS,United Spirits Limited,NSE
LUPIN.NS,Lupin Limited,NSE
JISLJALEQS.NS,Jain Irrigation Systems Limited,NSE
AKZOINDIA.NS,Akzo Nobel India Limited,NSE
GODREJCP.NS,Godrej Consumer Products Limited,NSE
ASTRAZEN.NS,AstraZeneca Pharma India Limited,NSE
SMARTLINK.NS,Smartlink Network Systems Limited,NSE
CUBEXTUB.NS,Cubex Tubings Limited,NSE
GOLDTECH.NS,Goldstone Technologies Limited,NSE
NEXTMEDIA.NS,Next Mediaworks Limited,NSE
ANDHRABANK.NS,Andhra Bank,NSE
SHIRPUR-G.NS,Shirpur Gold Refinery Limited,NSE
HAVELLS.NS,Havells India Limited,NSE
ONWARDTEC.NS,Onward Technologies Limited,NSE
TRIDENT.NS,Trident Limited,NSE
HIKAL.NS,Hikal Limited,NSE
BSELINFRA.NS,BSEL Infrastructure Realty Limited,NSE
KHANDSE.NS,Khandwala Securities Limited,NSE
UNICHEMLAB.NS,Unichem Laboratories Limited,NSE
WSTCSTPAPR.NS,West Coast Paper Mills Limited,NSE
VIJAYABANK.NS,Vijaya Bank,NSE
AXISCADES.NS,AXISCADES Engineering Technologies Limited,NSE
QUINTEGRA.NS,Quintegra Solutions Limited,NSE
CREATIVEYE.NS,Creative Eye Limited,NSE
TAJGVK.NS,Taj GVK Hotels & Resorts Limited,NSE
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,NSE
KALPATPOWR.NS,Kalpataru Power Transmission Limited,NSE
PNC.NS,Pritish Nandy Communications Limited,NSE
STRTECH.NS,Sterlite Technologies Limited,NSE
IOB.NS,Indian Overseas Bank,NSE
FAGBEARING.NS,FAG Bearings India Limited,NSE
BALAJITELE.NS,Balaji Telefilms Limited,NSE
TIPSINDLTD.NS,TIPS Industries Limited,NSE
REGENCERAM.NS,Regency Ceramics Limited,NSE
MRO-TEK.NS,MRO-TEK Limited,NSE
PARASPETRO.NS,Paras Petrofils Limited,NSE
STINDIA.NS,STI India Limited,NSE
TTML.NS,Tata Teleservices (Maharashtra) Limited,NSE
USHAMART.NS,Usha Martin Limited,NSE
GAEL.NS,Gujarat Ambuja Exports Limited,NSE
AGRODUTCH.NS,Agro Dutch Industries Limited,NSE
BLUESTINFO.NS,Blue Star Infotech Limited,NSE
MOTOGENFIN.NS,The Motor & General Finance Limited,NSE
PNBGILTS.NS,PNB Gilts Limited,NSE
MUKTAARTS.NS,Mukta Arts Limited,NSE
NEYVELILIG.NS,Neyveli Lignite Corporation Limited,NSE
AKSHOPTFBR.NS,Aksh Optifibre Limited,NSE
TVSMOTOR.NS,TVS Motor Company Limited,NSE
KARURVYSYA.NS,Karur Vysya Bank Limited,NSE
TFCILTD.NS,Tourism Finance Corporation of India Limited,NSE
BEL.NS,Bharat Electronics Limited,NSE
AUROPHARMA.NS,Aurobindo Pharma Limited,NSE
RUCHINFRA.NS,Ruchi Infrastructure Limited,NSE
MUKANDENGG.NS,Mukand Engineers Limited,NSE
KHAITANELE.NS,Khaitan Electricals Limited,NSE
CALSOFT.NS,California Software Company Limited,NSE
LAKSHVILAS.NS,Lakshmi Vilas Bank Limited,NSE
BLUESTARCO.NS,Blue Star Limited,NSE
JAINSTUDIO.NS,Jain Studios Limited,NSE
ANTGRAPHIC.NS,Antarctica Limited,NSE
SUNDRMFAST.NS,Sundram Fasteners Limited,NSE
THOMASCOOK.NS,Thomas Cook  (India)  Limited,NSE
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,NSE
BLBLIMITED.NS,BLB Limited,NSE
HSIL.NS,HSIL Limited,NSE
INDIACEM.NS,The India Cements Limited,NSE
CURATECH.NS,Cura Technologies Limited,NSE
AJANTPHARM.NS,Ajanta Pharma Limited,NSE
SOFTTECHGR.NS,Software Technology Group International Limited,NSE
MAX.NS,Max India Limited,NSE
KTKBANK.NS,The Karnataka Bank Limited,NSE
MAHLIFE.NS,Mahindra Lifespace Developers Limited,NSE
ZENITHCOMP.NS,Zenith Computers Limited,NSE
CINEVISTA.NS,Cinevista Limited,NSE
NEPCMICON.NS,NEPC India Limited,NSE
AIL.NS,Alstom India Limited,NSE
EIMCOELECO.NS,Eimco Elecon (India) Limited,NSE
CADILAHC.NS,Cadila Healthcare Limited,NSE
MALWACOTT.NS,Malwa Cotton Spg. Mills Limited,NSE
BIL.NS,Bhartiya International Limited,NSE
RAMCOSYS.NS,Ramco Systems Limited,NSE
WHEELS.NS,Wheels India Limited,NSE
GEOMETRIC.NS,Geometric Limited,NSE
SHREERAMA.NS,Shree Rama Multi-Tech Limited,NSE
IVRCLINFRA.NS,IVRCL Limited,NSE
NRBBEARING.NS,NRB Bearing Limited,NSE
MELSTAR.NS,Melstar Information Technologies Limited,NSE
LCCINFOTEC.NS,LCC Infotech Limited,NSE
JAGSNPHARM.NS,Jagsonpal Pharmaceuticals Limited,NSE
WOCKPHARMA.NS,Wockhardt Limited,NSE
BLUECOAST.NS,Blue Coast Hotels Limited,NSE
TATACOFFEE.NS,Tata Coffee Limited,NSE
RAJESHEXPO.NS,Rajesh Exports Limited,NSE
GLENMARK.NS,Glenmark Pharmaceuticals Limited,NSE
STAR.NS,Strides Shasun Limited,NSE
MONSANTO.NS,Monsanto India Limited,NSE
VISESHINFO.NS,Visesh Infotecnics Limited,NSE
HCLTECH.NS,HCL Technologies Limited,NSE
HITACHIHOM.NS,Hitachi Home and Life Solutions (India) Limited,NSE
JINDALSTEL.NS,Jindal Steel & Power Limited,NSE
TTKPRESTIG.NS,TTK Prestige Limited,NSE
SYNDIBANK.NS,Syndicate Bank,NSE
ACCELYA.NS,Accelya Kale Solutions Limited,NSE
POLARIS.NS,POLARIS CONSULTING & SERVICES LIMITED,NSE
KPIT.NS,KPIT Technologies Limited,NSE
MOREPENLAB.NS,Morepen Laboratories Limited,NSE
BERGEPAINT.NS,Berger Paints (I) Limited,NSE
TNPETRO.NS,Tamilnadu PetroProducts Limited,NSE
BIRLAERIC.NS,Birla Ericsson Optical Limited,NSE
KOHINOOR.NS,Kohinoor Foods Limited,NSE
SUPPETRO.NS,Supreme Petrochem Limited,NSE
NIPPOBATRY.NS,Indo-National Limited,NSE
ALEMBICLTD.NS,Alembic Limited,NSE
IVC.NS,IL&FS Investment Managers Limited,NSE
UNITECH.NS,Unitech Limited,NSE
SONATSOFTW.NS,Sonata Software Limited,NSE
LINDEINDIA.NS,Linde India Limited,NSE
KOPRAN.NS,Kopran Limited,NSE
RSSOFTWARE.NS,R. S. Software (India) Limited,NSE
NATIONALUM.NS,National Aluminium Company Limited,NSE
MIRZAINT.NS,Mirza International Limited,NSE
SICAL.NS,Sical Logistics Limited,NSE
PFIZER.NS,Pfizer Limited,NSE
DABUR.NS,Dabur India Limited,NSE
SRGINFOTEC.NS,SRG Infotec (India) Limited,NSE
INGERRAND.NS,Ingersoll Rand (India) Limited,NSE
RALLIS.NS,Rallis India Limited,NSE
TATACHEM.NS,Tata Chemicals Limited,NSE
MTNL.NS,Mahanagar Telephone Nigam Limited,NSE
ITDCEM.NS,ITD Cementation India Limited,NSE
ZANDUREALT.NS,Zandu Realty Limited,NSE
CYBERTECH.NS,Cybertech Systems And Software Limited,NSE
SKFINDIA.NS,SKF India Limited,NSE
SOUTHBANK.NS,The South Indian Bank Limited,NSE
UNIVCABLES.NS,Universal Cables Limited,NSE
TATAGLOBAL.NS,Tata Global Beverages Limited,NSE
TATASTEEL.NS,Tata Steel Limited,NSE
AXISBANK.NS,Axis Bank Limited,NSE
BRITANNIA.NS,Britannia Industries Limited,NSE
SINTEX.NS,Sintex Industries Limited,NSE
CYIENT.NS,Cyient Limited,NSE
ZEEL.NS,Zee Entertainment Enterprises Limited,NSE
ARCHIES.NS,Archies Limited,NSE
ORIENTHOT.NS,Oriental Hotels Limited,NSE
CUB.NS,City Union Bank Limited,NSE
LICHSGFIN.NS,LIC Housing Finance Limited,NSE
TATAMOTORS.NS,Tata Motors Limited,NSE
J&KBANK.NS,The Jammu & Kashmir Bank Limited,NSE
TATAINVEST.NS,Tata Investment Corporation Limited,NSE
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,NSE
KOTHARIPRO.NS,Kothari Products Limited,NSE
VEDL.NS,Vedanta Limited,NSE
ATUL.NS,Atul Limited,NSE
TRIGYN.NS,Trigyn Technologies Limited,NSE
ASAHIINDIA.NS,Asahi India Glass Limited,NSE
SBT.NS,State Bank of Travancore,NSE
AMBUJACEM.NS,Ambuja Cements Limited,NSE
INDUSINDBK.NS,IndusInd Bank Limited,NSE
SBBJ.NS,State Bank of Bikaner and Jaipur,NSE
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,NSE
SUNDARMFIN.NS,Sundaram Finance Limited,NSE
JENSONICOL.NS,Jenson & Nicholson (India) Limited,NSE
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,NSE
CORPBANK.NS,Corporation Bank,NSE
JAICORPLTD.NS,Jai Corp Limited,NSE
HOCL.NS,Hindustan Organic Chemicals Limited,NSE
HBSTOCK.NS,HB Stockholdings Limited,NSE
RANEHOLDIN.NS,Rane Holdings Limited,NSE
ICICIBANK.NS,ICICI Bank Limited,NSE
ENGINERSIN.NS,Engineers India Limited,NSE
SPHEREGSL.NS,Sphere Global Services Limited,NSE
SCI.NS,Shipping Corporation Of India Limited,NSE
FDC.NS,FDC Limited,NSE
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,NSE
DENORA.NS,De Nora India Limited,NSE
SAREGAMA.NS,Saregama India Limited,NSE
MADRASFERT.NS,Madras Fertilizers Limited,NSE
EASUNREYRL.NS,Easun Reyrolle Limited,NSE
ORIENTBANK.NS,Oriental Bank of Commerce,NSE
ORCHIDPHAR.NS,Orchid Pharma Limited,NSE
INDSWFTLAB.NS,Ind-Swift Laboratories Limited,NSE
KCPSUGIND.NS,KCP Sugar and Industries Corporation Limited,NSE
ADANIENT.NS,Adani Enterprises Limited,NSE
TCIFINANCE.NS,TCI Finance Limited,NSE
INDNIPPON.NS,India Nippon Electricals Limited,NSE
CONCOR.NS,Container Corporation of India Limited,NSE
LLOYDELENG.NS,Lloyd Electric & Engineering Limited,NSE
BANKINDIA.NS,Bank of India,NSE
INDRAMEDCO.NS,Indraprastha Medical Corporation Limited,NSE
RAMCOCEM.NS,The Ramco Cements Limited,NSE
KCP.NS,KCP Limited,NSE
GAIL.NS,GAIL (India) Limited,NSE
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,NSE
BLUECHIP.NS,Blue Chip India Limited,NSE
BANKBARODA.NS,Bank of Baroda,NSE
DENABANK.NS,Dena Bank,NSE
HINDALCO.NS,Hindalco Industries Limited,NSE
INDIANCARD.NS,Indian Card Clothing Company Limited,NSE
HCL-INSYS.NS,HCL Infosystems Limited,NSE
SRTRANSFIN.NS,Shriram Transport Finance Company Limited,NSE
HERITGFOOD.NS,Heritage Foods Limited,NSE
ACC.NS,ACC Limited,NSE
SHREYANIND.NS,Shreyans Industries Limited,NSE
RAMCOIND.NS,Ramco Industries Limited,NSE
KOTHARIPET.NS,Kothari Petrochemicals Limited,NSE
ATLASCYCLE.NS,Atlas Cycles (Haryana) Limited,NSE
HDFC.NS,Housing Development Finance Corporation Limited,NSE
GAMMONIND.NS,Gammon India Limited,NSE
SKIL.NS,SKIL Infrastructure Limited,NSE
WALCHANNAG.NS,Walchandnagar Industries Limited,NSE
MRF.NS,MRF Limited,NSE
BINDALAGRO.NS,Oswal Chemicals & Fertilizers Limited,NSE
VISAKAIND.NS,Visaka Industries Limited,NSE
MOTHERSUMI.NS,Motherson Sumi Systems Limited,NSE
SOMATEX.NS,Soma Textiles & Industries Limited,NSE
VALUEIND.NS,Value Industries Limited,NSE
VIDEOIND.NS,Videocon Industries Limited,NSE
IOC.NS,Indian Oil Corporation Limited,NSE
GODFRYPHLP.NS,Godfrey Phillips India Limited,NSE
SANGAMIND.NS,Sangam (India) Limited,NSE
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,NSE
ZENITHEXPO.NS,Zenith Exports Limited,NSE
INDHOTEL.NS,The Indian Hotels Company Limited,NSE
EASTSILK.NS,Eastern Silk Industries Limited,NSE
NORBTEAEXP.NS,Norben Tea & Exports Limited,NSE
KEYCORPSER.NS,Keynote Corporate Services Limited,NSE
SAMBHAAV.NS,Sambhaav Media Limited,NSE
KAMATHOTEL.NS,Kamat Hotels (I) Limited,NSE
SILINV.NS,SIL Investments Limited,NSE
DHARSUGAR.NS,Dharani Sugars & Chemicals Limited,NSE
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,NSE
GICHSGFIN.NS,GIC Housing Finance Limited,NSE
HINDCOMPOS.NS,Hindustan Composites Limited,NSE
MARICO.NS,Marico Limited,NSE
ALPSINDUS.NS,Alps Industries Limited,NSE
MERCK.NS,Merck Limited,NSE
AUSOMENT.NS,Ausom Enterprise Limited,NSE
JAYAGROGN.NS,Jayant Agro Organics Limited,NSE
PANACEABIO.NS,Panacea Biotec Limited,NSE
RAIREKMOH.NS,Raisaheb Reckhchand Mohota Spinning & Weaving Mills Limited,NSE
ALOKTEXT.NS,Alok Industries Limited,NSE
BHARATGEAR.NS,Bharat Gears Limited,NSE
BBTC.NS,Bombay Burmah Trading Corporation Limited,NSE
AEGISCHEM.NS,Aegis Logistics Limited,NSE
IFBAGRO.NS,IFB Agro Industries Limited,NSE
PVP.NS,PVP Ventures Limited,NSE
PRICOL.NS,Pricol Limited,NSE
PREMIER.NS,Premier Limited,NSE
NBVENTURES.NS,Nava Bharat Ventures Limited,NSE
TATAPOWER.NS,Tata Power Company Limited,NSE
HOTELRUGBY.NS,Hotel Rugby Limited,NSE
CARBORUNIV.NS,Carborundum Universal Limited,NSE
GREENPLY.NS,Greenply Industries Limited,NSE
SPMLINFRA.NS,SPML Infra Limited,NSE
TNPL.NS,Tamil Nadu Newsprint & Papers Limited,NSE
REMSONSIND.NS,Remsons Industries Limited,NSE
EUROTEXIND.NS,Eurotex Industries and Exports Limited,NSE
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,NSE
UTTAMVALUE.NS,Uttam Value Steels Limited,NSE
NOCIL.NS,NOCIL Limited,NSE
SHANTIGEAR.NS,Shanthi Gears Limited,NSE
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,NSE
SPIC.NS,Southern Petrochemicals Industries Corporation  Limited,NSE
INDLMETER.NS,IMP Powers Limited,NSE
JAYBARMARU.NS,Jay Bharat Maruti Limited,NSE
MANGLMCEM.NS,Mangalam Cement Limited,NSE
M&M.NS,Mahindra & Mahindra Limited,NSE
NATCOPHARM.NS,Natco Pharma Limited,NSE
PETRONENGG.NS,Petron Engineering Construction Limited,NSE
KOTAKBANK.NS,Kotak Mahindra Bank Limited,NSE
SREINFRA.NS,SREI Infrastructure Finance Limited,NSE
KHAITANLTD.NS,Khaitan (India) Limited,NSE
PREMIERPOL.NS,Premier Polyfilm Limited,NSE
KAKATCEM.NS,Kakatiya Cement Sugar & Industries Limited,NSE
HINDDORROL.NS,Hindustan Dorr-Oliver Limited,NSE
SWARAJENG.NS,Swaraj Engines Limited,NSE
RIIL.NS,Reliance Industrial Infrastructure Limited,NSE
RELIANCE.NS,Reliance Industries Limited,NSE
RELCAPITAL.NS,Reliance Capital Limited,NSE
SOMANYCERA.NS,Somany Ceramics Limited,NSE
ELGIEQUIP.NS,Elgi Equipments Limited,NSE
WIPRO.NS,Wipro Limited,NSE
HDFCBANK.NS,HDFC Bank Limited,NSE
NILKAMAL.NS,Nilkamal Limited,NSE
ESABINDIA.NS,Esab India Limited,NSE
ANDHRSUGAR.NS,The Andhra Sugars Limited,NSE
SHIVTEX.NS,Shiva Texyarn Limited,NSE
DELTAMAGNT.NS,Delta Magnets Limited,NSE
RAYMOND.NS,Raymond Limited,NSE
PRAJIND.NS,Praj Industries Limited,NSE
PEARLPOLY.NS,Pearl Polymers Limited,NSE
TOKYOPLAST.NS,Tokyo Plast International Limited,NSE
BHARATRAS.NS,Bharat Rasayan Limited,NSE
TIL.NS,TIL Limited,NSE
LIBERTSHOE.NS,Liberty Shoes Limited,NSE
ZODIACLOTH.NS,Zodiac Clothing Company Limited,NSE
IDBI.NS,IDBI Bank Limited,NSE
ASHAPURMIN.NS,Ashapura Minechem Limited,NSE
BPCL.NS,Bharat Petroleum Corporation Limited,NSE
ABIRLANUVO.NS,Aditya Birla Nuvo Limited,NSE
STARPAPER.NS,Star Paper Mills Limited,NSE
UCALFUEL.NS,Ucal Fuel Systems Limited,NSE
IVP.NS,IVP Limited,NSE
APCOTEXIND.NS,Apcotex Industries Limited,NSE
LUMAXIND.NS,Lumax Industries Limited,NSE
SIEMENS.NS,Siemens Limited,NSE
GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,NSE
KESORAMIND.NS,Kesoram Industries Limited,NSE
KABRAEXTRU.NS,Kabra Extrusion Technik Limited,NSE
SAKHTISUG.NS,Sakthi Sugars Limited,NSE
PRECWIRE.NS,Precision Wires India Limited,NSE
INDIANHUME.NS,Indian Hume Pipe Company Limited,NSE
DICIND.NS,DIC India Limited,NSE
OILCOUNTUB.NS,Oil Country Tubular Limited,NSE
THERMAX.NS,Thermax Limited,NSE
METALFORGE.NS,Metalyst Forgings Limited,NSE
ITC.NS,ITC Limited,NSE
GMBREW.NS,GM Breweries Limited,NSE
UFLEX.NS,UFLEX Limited,NSE
GTNIND.NS,GTN Industries Limited,NSE
ESSAROIL.NS,Essar Oil Limited,NSE
ASHIMASYN.NS,Ashima Limited,NSE
MANGTIMBER.NS,Mangalam Timber Products Limited,NSE
TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited,NSE
BSL.NS,BSL Limited,NSE
JYOTISTRUC.NS,Jyoti Structures Limited,NSE
ONGC.NS,Oil & Natural Gas Corporation Limited,NSE
SUPREMEIND.NS,Supreme Industries Limited,NSE
ZODJRDMKJ.NS,Zodiac JRD- MKJ Limited,NSE
HOTELEELA.NS,Hotel Leela Venture Limited,NSE
PDUMJEIND.NS,Pudumjee Industries Limited,NSE
BANARBEADS.NS,Banaras Beads Limited,NSE
BALMLAWRIE.NS,Balmer Lawrie & Company Limited,NSE
SAIL.NS,Steel Authority of India Limited,NSE
HINDUNILVR.NS,Hindustan Unilever Limited,NSE
SEAMECLTD.NS,Seamec Limited,NSE
CRISIL.NS,CRISIL Limited,NSE
SOTL.NS,Savita Oil Technologies Limited,NSE
CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Limited,NSE
BPL.NS,BPL Limited,NSE
CLNINDIA.NS,Clariant Chemicals (India) Limited,NSE
AUTOLITIND.NS,Autolite (India) Limited,NSE
COROMANDEL.NS,Coromandel International Limited,NSE
ASIANPAINT.NS,Asian Paints Limited,NSE
APOLLOTYRE.NS,Apollo Tyres Limited,NSE
COSMOFILMS.NS,Cosmo Films Limited,NSE
UTTAMSTL.NS,Uttam Galva Steels Limited,NSE
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,NSE
ASHOKLEY.NS,Ashok Leyland Limited,NSE
DCW.NS,DCW Limited,NSE
GUJFLUORO.NS,Gujarat Fluorochemicals Limited,NSE
VLSFINANCE.NS,VLS Finance Limited,NSE
GNFC.NS,Gujarat Narmada Valley Fertilizers and Chemicals Limited,NSE
BASF.NS,BASF India Limited,NSE
GRASIM.NS,Grasim Industries Limited,NSE
HEG.NS,HEG Limited,NSE
ADORWELD.NS,Ador Welding Limited,NSE
BAJAJHIND.NS,Bajaj Hindusthan Sugar Limited,NSE
BHAGYNAGAR.NS,Bhagyanagar India Limited,NSE
CANFINHOME.NS,Can Fin Homes Limited,NSE
CENTENKA.NS,Century Enka Limited,NSE
JAYNECOIND.NS,Jayaswal Neco Industries Limited,NSE
EIDPARRY.NS,EID Parry India Limited,NSE
GINNIFILA.NS,Ginni Filaments Limited,NSE
TUBEINVEST.NS,Tube Investments of India Limited,NSE
WEIZMANIND.NS,Weizmann Limited,NSE
SANGHIIND.NS,Sanghi Industries Limited,NSE
SURYAROSNI.NS,Surya Roshni Limited,NSE
MASTEK.NS,Mastek Limited,NSE
PATSPINLTD.NS,Patspin India Limited,NSE
PRAKASH.NS,Prakash Industries Limited,NSE
THIRUSUGAR.NS,Thiru Arooran Sugars Limited,NSE
BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,NSE
SHREECEM.NS,Shree Cements Limited,NSE
HIL.NS,HIL Limited,NSE
IFCI.NS,IFCI Limited,NSE
ZUARIGLOB.NS,ZUARI GLOBAL LIMITED,NSE
TATACOMM.NS,Tata Communications Limited,NSE
VOLTAS.NS,Voltas Limited,NSE
PAEL.NS,PAE Limited,NSE
DCMSHRIRAM.NS,DCM Shriram Limited,NSE
BIRLACORPN.NS,Birla Corporation Limited,NSE
FACT.NS,Fertilizers and Chemicals Travancore Limited,NSE
GTL.NS,GTL Limited,NSE
DCM.NS,DCM  Limited,NSE
PHILIPCARB.NS,Phillips Carbon Black Limited,NSE
OUDHSUG.NS,The Oudh Sugar Mills Limited,NSE
ORIENTPPR.NS,Orient Paper & Industries Limited,NSE
STYABS.NS,Styrolution ABS (India) Limited,NSE
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,NSE
UPERGANGES.NS,Upper Ganges Sugar & Industries Limited,NSE
EVERESTIND.NS,Everest Industries Limited,NSE
ABAN.NS,Aban Offshore Limited,NSE
RAJSREESUG.NS,Rajshree Sugars & Chemicals Limited,NSE
RUBYMILLS.NS,The Ruby Mills Limited,NSE
IFBIND.NS,IFB Industries Limited,NSE
LAXMIMACH.NS,Lakshmi Machine Works Limited,NSE
CUMMINSIND.NS,Cummins India Limited,NSE
PIDILITIND.NS,Pidilite Industries Limited,NSE
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,NSE
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,NSE
LML.NS,LML Limited,NSE
HEIDELBERG.NS,HeidelbergCement India Limited,NSE
SHREYAS.NS,Shreyas Shipping & Logistics Limited,NSE
SBIN.NS,State Bank of India,NSE
ESCORTS.NS,Escorts Limited,NSE
ROLTA.NS,Rolta India Limited,NSE
CROMPGREAV.NS,Crompton  Greaves Limited,NSE
JAYSREETEA.NS,Jayshree Tea & Industries Limited,NSE
SALORAINTL.NS,Salora International Limited,NSE
FINCABLES.NS,Finolex Cables Limited,NSE
RSWM.NS,RSWM Limited,NSE
ABB.NS,ABB India Limited,NSE
ARVIND.NS,Arvind Limited,NSE
BALRAMCHIN.NS,Balrampur Chini Mills Limited,NSE
CESC.NS,CESC Limited,NSE
CIPLA.NS,Cipla Limited,NSE
RELINFRA.NS,Reliance Infrastructure Limited,NSE
HINDSYNTEX.NS,Hind Syntex Limited,NSE
INFY.NS,Infosys Limited,NSE
IPCALAB.NS,IPCA Laboratories Limited,NSE
KANORICHEM.NS,Kanoria Chemicals & Industries Limited,NSE
KSBPUMPS.NS,KSB Pumps Limited,NSE
LYKALABS.NS,Lyka Labs Limited,NSE
MAHSCOOTER.NS,Maharashtra Scooters Limited,NSE
DSKULKARNI.NS,DS Kulkarni Developers Limited,NSE
EIHOTEL.NS,EIH Limited,NSE
FEDERALBNK.NS,The Federal Bank  Limited,NSE
FINPIPE.NS,Finolex Industries Limited,NSE
FMGOETZE.NS,Federal-Mogul Goetze (India) Limited.,NSE
GIPCL.NS,Gujarat Industries Power Company Limited,NSE
GLFL.NS,Gujarat Lease Financing Limited,NSE
VINDHYATEL.NS,Vindhya Telelinks Limited,NSE
WILLAMAGOR.NS,Williamson Magor & Company Limited,NSE
SUNPHARMA.NS,Sun Pharmaceuticals Industries Limited,NSE
MARALOVER.NS,Maral Overseas Limited,NSE
NAVNETEDUL.NS,Navneet Education Limited,NSE
PDUMJEPULP.NS,Pudumjee Pulp & Paper Mills Limited,NSE
PEL.NS,Piramal Enterprises Limited,NSE
AARTIIND.NS,Aarti Industries Limited,NSE
HIMATSEIDE.NS,Himatsingka Seide Limited,NSE
PENINLAND.NS,Peninsula Land Limited,NSE
GOLDENTOBC.NS,Golden Tobacco Limited,NSE
HARRMALAYA.NS,Harrisons  Malayalam Limited,NSE
